22.72,MANUAL,IDLE,,0,0.0,1.82,-2.12,1.2,0.147,0.284,0.0,0.4,0.2,0.4,-0.039,-0.099,0.016,1.975,8.72,OFF,PAPER,0
22.74,MANUAL,IDLE,,0,0.0,1.823,-2.115,1.2,0.149,0.279,0.0,0.3,0.3,0.4,0.045,0.043,0.034,1.983,10.92,OFF,PAPER,0
22.76,MANUAL,IDLE,,0,0.0,1.826,-2.109,1.2,0.148,0.277,0.0,0.2,0.3,0.5,-0.047,-0.114,0.078,1.999,13.68,OFF,PAPER,0
22.78,MANUAL,IDLE,,0,0.0,1.829,-2.104,1.2,0.15,0.268,0.0,0.1,0.2,0.5,0.033,0.025,0.093,1.962,8.39,OFF,PAPER,0
22.8,MANUAL,IDLE,,0,0.0,1.832,-2.098,1.2,0.144,0.259,0.0,0.1,0.4,0.6,-0.013,-0.077,0.008,2.01,15.19,OFF,PAPER,0
22.82,MANUAL,IDLE,,0,0.0,1.835,-2.093,1.2,0.148,0.267,0.0,0.3,0.3,0.6,-0.151,0.326,-0.001,1.992,10.37,OFF,PAPER,0
22.84,MANUAL,IDLE,,0,0.0,1.838,-2.088,1.2,0.143,0.268,0.0,0.3,0.4,0.6,0.15,0.116,-0.058,1.973,8.41,OFF,PAPER,0
22.86,MANUAL,IDLE,,0,0.0,1.841,-2.082,1.2,0.144,0.272,0.0,0.3,0.4,0.5,0.074,-0.097,-0.066,1.973,9.27,OFF,PAPER,0
22.88,MANUAL,IDLE,,0,0.0,1.843,-2.077,1.2,0.141,0.27,0.0,0.3,0.4,0.4,-0.057,0.247,-0.084,2.017,16.69,OFF,PAPER,0
22.9,MANUAL,IDLE,,0,0.0,1.846,-2.072,1.2,0.145,0.265,0.0,0.2,0.4,0.3,-0.138,-0.033,-0.113,2.013,13.39,OFF,PAPER,0
22.92,MANUAL,IDLE,,0,0.0,1.849,-2.066,1.2,0.151,0.262,0.0,0.1,0.3,0.1,0.282,0.116,-0.178,2.031,14.98,OFF,PAPER,0
22.94,MANUAL,IDLE,,0,0.0,1.852,-2.061,1.2,0.151,0.259,0.0,0.1,0.2,-0.1,-0.214,0.395,-0.263,1.996,11.0,OFF,PAPER,0
22.96,MANUAL,IDLE,,0,0.0,1.855,-2.056,1.2,0.15,0.261,0.0,-0.0,0.3,-0.4,0.181,0.044,-0.213,1.979,13.49,OFF,PAPER,0
22.98,MANUAL,IDLE,,0,0.0,1.858,-2.051,1.2,0.144,0.268,0.0,0.1,0.4,-0.6,0.445,-0.033,-0.12,2.003,14.98,OFF,PAPER,0
23.0,MANUAL,IDLE,,0,0.0,1.861,-2.045,1.2,0.14,0.268,0.0,0.0,0.5,-0.7,0.188,-0.122,-0.097,1.963,3.75,OFF,PAPER,0
23.02,MANUAL,IDLE,,0,0.0,1.864,-2.04,1.2,0.143,0.27,0.0,0.1,0.5,-0.8,0.304,0.169,-0.096,1.965,3.52,OFF,PAPER,0
23.04,MANUAL,IDLE,,0,0.0,1.867,-2.034,1.2,0.147,0.275,0.0,0.2,0.3,-0.9,0.074,0.222,0.032,1.997,13.08,OFF,PAPER,0
23.06,MANUAL,IDLE,,0,0.0,1.87,-2.029,1.2,0.143,0.282,0.0,0.3,0.4,-0.9,0.507,0.217,0.002,2.023,17.6,OFF,PAPER,0
23.08,MANUAL,IDLE,,0,0.0,1.873,-2.023,1.2,0.136,0.278,0.0,0.3,0.5,-0.9,0.013,0.198,-0.014,1.978,10.71,OFF,PAPER,0
23.1,MANUAL,IDLE,,0,0.0,1.875,-2.018,1.2,0.142,0.278,0.0,0.3,0.4,-0.9,-0.282,-0.02,0.025,1.985,13.41,OFF,PAPER,0
23.12,MANUAL,IDLE,,0,0.0,1.878,-2.012,1.2,0.145,0.267,0.0,0.1,0.4,-0.9,-0.451,0.059,-0.007,1.983,9.52,OFF,PAPER,0
23.14,MANUAL,IDLE,,0,0.0,1.881,-2.007,1.2,0.151,0.267,0.0,0.1,0.3,-0.9,0.156,-0.238,0.026,1.979,11.66,OFF,PAPER,0
23.16,MANUAL,IDLE,,0,0.0,1.884,-2.002,1.2,0.146,0.272,0.0,0.2,0.3,-0.9,0.313,0.034,-0.01,1.982,8.51,OFF,PAPER,0
23.18,MANUAL,IDLE,,0,0.0,1.887,-1.996,1.2,0.146,0.275,0.0,0.3,0.4,-0.9,0.346,0.209,0.043,1.964,9.09,OFF,PAPER,0
23.2,MANUAL,IDLE,,0,0.0,1.89,-1.991,1.2,0.142,0.278,0.0,0.4,0.6,-0.8,-0.021,-0.059,0.092,1.978,8.22,OFF,PAPER,0
23.22,MANUAL,IDLE,,0,0.0,1.893,-1.985,1.2,0.146,0.276,0.0,0.4,0.4,-0.7,-0.319,-0.109,0.117,2.008,15.57,OFF,PAPER,0
23.24,MANUAL,IDLE,,0,0.0,1.896,-1.98,1.2,0.146,0.28,0.0,0.4,0.5,-0.7,0.086,-0.298,0.002,2.004,11.81,OFF,PAPER,0
23.26,MANUAL,IDLE,,0,0.0,1.899,-1.974,1.2,0.141,0.275,0.0,0.2,0.5,-0.6,0.061,0.29,0.055,2.0,11.41,OFF,PAPER,0
23.28,MANUAL,IDLE,,0,0.0,1.902,-1.969,1.2,0.155,0.268,0.0,0.1,0.2,-0.6,0.119,-0.092,-0.067,1.984,9.41,OFF,PAPER,0
23.3,MANUAL,IDLE,,0,0.0,1.905,-1.963,1.2,0.161,0.273,0.0,0.4,0.1,-0.7,0.138,-0.255,-0.026,1.987,12.1,OFF,PAPER,0
23.32,MANUAL,IDLE,,0,0.0,1.908,-1.958,1.2,0.166,0.267,0.0,0.4,-0.0,-0.7,0.065,-0.018,0.061,1.965,10.71,OFF,PAPER,0
23.34,MANUAL,IDLE,,0,0.0,1.911,-1.952,1.2,0.162,0.264,0.0,0.3,0.1,-0.6,-0.17,-0.292,0.077,1.993,11.97,OFF,PAPER,0
23.36,MANUAL,IDLE,,0,0.0,1.915,-1.947,1.2,0.166,0.271,0.0,0.4,0.0,-0.5,-0.068,0.182,-0.049,1.971,7.08,OFF,PAPER,0
23.38,MANUAL,IDLE,,0,0.0,1.918,-1.942,1.2,0.164,0.273,0.0,0.4,0.1,-0.6,0.049,0.132,0.001,2.0,15.12,OFF,PAPER,0
23.4,MANUAL,IDLE,,0,0.0,1.921,-1.936,1.2,0.159,0.271,0.0,0.5,0.1,-0.6,-0.19,0.291,0.021,2.003,13.42,OFF,PAPER,0
23.42,MANUAL,IDLE,,0,0.0,1.924,-1.931,1.2,0.163,0.263,0.0,0.3,0.2,-0.6,-0.025,0.31,-0.002,1.993,11.19,OFF,PAPER,0
23.44,MANUAL,IDLE,,0,0.0,1.928,-1.926,1.2,0.162,0.256,0.0,0.3,0.2,-0.6,0.038,0.074,-0.043,1.977,10.89,OFF,PAPER,0
23.46,MANUAL,IDLE,,0,0.0,1.931,-1.921,1.2,0.167,0.254,0.0,0.3,0.1,-0.7,-0.098,-0.011,0.016,1.997,10.95,OFF,PAPER,0
23.48,MANUAL,IDLE,,0,0.0,1.934,-1.916,1.2,0.17,0.26,0.0,0.3,0.1,-0.7,0.091,0.001,0.056,1.968,5.35,OFF,PAPER,0
23.5,MANUAL,IDLE,,0,0.0,1.938,-1.91,1.2,0.174,0.258,0.0,0.3,0.0,-0.6,-0.106,-0.009,0.049,1.964,2.58,OFF,PAPER,0
23.52,MANUAL,IDLE,,0,0.0,1.941,-1.905,1.2,0.172,0.251,0.0,0.3,0.1,-0.6,-0.433,-0.245,-0.084,2.006,12.34,OFF,PAPER,0
23.54,MANUAL,IDLE,,0,0.0,1.945,-1.9,1.2,0.175,0.253,0.0,0.3,-0.1,-0.6,-0.077,-0.162,0.012,1.979,12.55,OFF,PAPER,0
23.56,MANUAL,IDLE,,0,0.0,1.948,-1.895,1.2,0.166,0.248,0.0,0.1,0.1,-0.7,-0.107,0.07,-0.042,1.988,11.59,OFF,PAPER,0
23.58,MANUAL,IDLE,,0,0.0,1.952,-1.89,1.2,0.173,0.244,0.0,0.1,0.0,-0.7,0.113,-0.007,0.007,1.982,11.42,OFF,PAPER,0
23.6,MANUAL,IDLE,,0,0.0,1.955,-1.885,1.2,0.176,0.24,0.0,0.1,0.0,-0.7,-0.18,-0.167,0.002,1.982,12.18,OFF,PAPER,0
23.62,MANUAL,IDLE,,0,0.0,1.959,-1.881,1.2,0.181,0.249,0.0,0.2,0.0,-0.7,-0.054,0.121,-0.069,1.983,9.06,OFF,PAPER,0
23.64,MANUAL,IDLE,,0,0.0,1.962,-1.876,1.2,0.174,0.251,0.0,0.2,0.1,-0.8,-0.278,-0.061,-0.035,2.002,15.01,OFF,PAPER,0
23.66,MANUAL,IDLE,,0,0.0,1.966,-1.871,1.2,0.173,0.246,0.0,0.1,0.2,-0.9,0.013,-0.428,-0.069,1.998,10.95,OFF,PAPER,0
23.68,MANUAL,IDLE,,0,0.0,1.969,-1.866,1.2,0.17,0.243,0.0,0.0,0.2,-0.9,-0.102,0.068,-0.07,2.027,19.08,OFF,PAPER,0
23.7,MANUAL,IDLE,,0,0.0,1.972,-1.861,1.2,0.17,0.232,0.0,-0.1,0.1,-1.0,-0.049,0.102,-0.02,1.969,6.04,OFF,PAPER,0
23.72,MANUAL,IDLE,,0,0.0,1.976,-1.856,1.2,0.167,0.228,0.0,-0.1,0.1,-0.9,0.165,0.208,0.08,2.011,13.93,OFF,PAPER,0
23.74,MANUAL,IDLE,,0,0.0,1.979,-1.852,1.2,0.17,0.224,0.0,-0.2,0.2,-0.8,-0.08,-0.164,-0.006,1.982,12.0,OFF,PAPER,0
23.76,MANUAL,IDLE,,0,0.0,1.983,-1.847,1.2,0.177,0.225,0.0,-0.2,0.1,-0.8,0.062,-0.432,0.047,1.982,12.25,OFF,PAPER,0
23.78,MANUAL,IDLE,,0,0.0,1.986,-1.843,1.2,0.172,0.222,0.0,-0.2,0.1,-0.8,-0.137,0.007,0.05,1.975,6.61,OFF,PAPER,0
23.8,MANUAL,IDLE,,0,0.0,1.99,-1.838,1.2,0.172,0.221,0.0,-0.2,0.1,-0.7,-0.301,0.303,-0.013,1.999,13.12,OFF,PAPER,0
23.82,MANUAL,IDLE,,0,0.0,1.993,-1.834,1.2,0.178,0.231,0.0,-0.2,0.0,-0.8,0.176,0.303,-0.026,1.981,8.7,OFF,PAPER,0
23.84,MANUAL,IDLE,,0,0.0,1.997,-1.829,1.2,0.18,0.232,0.0,-0.1,0.1,-0.8,0.009,0.117,0.018,2.007,12.61,OFF,PAPER,0
23.86,MANUAL,IDLE,,0,0.0,2.001,-1.824,1.2,0.191,0.237,0.0,-0.0,-0.1,-0.7,0.359,-0.184,0.011,2.016,15.21,OFF,PAPER,0
23.88,MANUAL,IDLE,,0,0.0,2.004,-1.82,1.2,0.188,0.241,0.0,0.1,-0.2,-0.7,0.139,0.44,0.051,1.987,10.33,OFF,PAPER,0
23.9,MANUAL,IDLE,,0,0.0,2.008,-1.815,1.2,0.189,0.232,0.0,-0.0,-0.0,-0.7,-0.125,-0.132,-0.087,1.992,11.56,OFF,PAPER,0
23.92,MANUAL,IDLE,,0,0.0,2.012,-1.81,1.2,0.191,0.234,0.0,-0.0,-0.1,-0.8,0.085,0.3,-0.09,1.996,11.13,OFF,PAPER,0
23.94,MANUAL,IDLE,,0,0.0,2.016,-1.806,1.2,0.191,0.235,0.0,0.0,-0.1,-0.8,-0.04,-0.388,0.006,1.966,8.61,OFF,PAPER,0
23.96,MANUAL,IDLE,,0,0.0,2.02,-1.801,1.2,0.2,0.235,0.0,0.0,-0.3,-0.9,0.275,-0.354,-0.079,2.002,11.43,OFF,PAPER,0
23.98,MANUAL,IDLE,,0,0.0,2.024,-1.796,1.2,0.209,0.23,0.0,0.0,-0.3,-0.9,-0.128,-0.051,-0.065,1.968,7.39,OFF,PAPER,0
24.0,MANUAL,IDLE,,0,0.0,2.028,-1.792,1.2,0.206,0.229,0.0,0.0,-0.3,-1.0,-0.023,0.152,-0.121,1.981,8.67,OFF,PAPER,0
24.02,MANUAL,IDLE,,0,0.0,2.032,-1.787,1.2,0.211,0.221,0.0,-0.2,-0.5,-1.1,-0.095,0.19,-0.014,1.987,9.5,OFF,PAPER,0
24.04,MANUAL,IDLE,,0,0.0,2.036,-1.783,1.2,0.207,0.226,0.0,-0.2,-0.4,-1.2,-0.122,0.109,0.007,1.998,14.08,OFF,PAPER,0
24.06,MANUAL,IDLE,,0,0.0,2.04,-1.778,1.2,0.201,0.229,0.0,-0.2,-0.4,-1.1,-0.077,0.113,0.019,1.972,9.59,OFF,PAPER,0
24.08,MANUAL,IDLE,,0,0.0,2.044,-1.774,1.2,0.205,0.225,0.0,-0.3,-0.4,-1.1,-0.17,-0.237,-0.027,2.001,13.69,OFF,PAPER,0
24.1,MANUAL,IDLE,,0,0.0,2.048,-1.769,1.2,0.197,0.223,0.0,-0.3,-0.3,-1.1,0.074,-0.262,0.081,1.988,12.94,OFF,PAPER,0
24.12,MANUAL,IDLE,,0,0.0,2.052,-1.765,1.2,0.193,0.222,0.0,-0.3,-0.3,-1.0,0.017,0.29,0.017,1.989,13.94,OFF,PAPER,0
24.14,MANUAL,IDLE,,0,0.0,2.056,-1.76,1.2,0.191,0.221,0.0,-0.3,-0.2,-1.0,-0.307,-0.07,-0.035,1.993,13.43,OFF,PAPER,0
24.16,MANUAL,IDLE,,0,0.0,2.06,-1.756,1.2,0.197,0.222,0.0,-0.4,-0.3,-1.0,-0.212,-0.244,0.048,1.963,2.88,OFF,PAPER,0
24.18,MANUAL,IDLE,,0,0.0,2.064,-1.751,1.2,0.197,0.219,0.0,-0.5,-0.4,-0.9,-0.219,-0.076,0.055,1.975,11.27,OFF,PAPER,0
24.2,MANUAL,IDLE,,0,0.0,2.068,-1.747,1.2,0.195,0.223,0.0,-0.4,-0.4,-0.9,-0.087,0.21,-0.015,1.972,9.84,OFF,PAPER,0
24.22,MANUAL,IDLE,,0,0.0,2.072,-1.742,1.2,0.191,0.215,0.0,-0.7,-0.3,-0.9,-0.076,-0.057,0.03,1.993,12.07,OFF,PAPER,0
24.24,MANUAL,IDLE,,0,0.0,2.076,-1.738,1.2,0.194,0.22,0.0,-0.6,-0.4,-0.9,-0.066,0.063,0.097,2.005,16.6,OFF,PAPER,0
24.26,MANUAL,IDLE,,0,0.0,2.079,-1.734,1.2,0.19,0.224,0.0,-0.6,-0.3,-0.9,-0.03,0.02,-0.025,2.026,14.58,OFF,PAPER,0
24.28,MANUAL,IDLE,,0,0.0,2.083,-1.729,1.2,0.188,0.23,0.0,-0.5,-0.3,-1.0,-0.068,-0.281,-0.128,1.966,3.98,OFF,PAPER,0
24.3,MANUAL,IDLE,,0,0.0,2.087,-1.725,1.2,0.188,0.222,0.0,-0.7,-0.3,-1.1,-0.009,0.019,-0.03,2.016,13.35,OFF,PAPER,0
24.32,MANUAL,IDLE,,0,0.0,2.091,-1.72,1.2,0.184,0.223,0.0,-0.6,-0.3,-1.2,0.151,0.145,-0.031,1.975,11.68,OFF,PAPER,0
24.34,MANUAL,IDLE,,0,0.0,2.094,-1.716,1.2,0.18,0.226,0.0,-0.5,-0.3,-1.2,0.298,-0.158,-0.014,1.968,11.96,OFF,PAPER,0
24.36,MANUAL,IDLE,,0,0.0,2.098,-1.711,1.2,0.18,0.233,0.0,-0.4,-0.2,-1.1,0.165,0.011,0.071,1.97,6.71,OFF,PAPER,0
24.38,MANUAL,IDLE,,0,0.0,2.101,-1.707,1.2,0.177,0.23,0.0,-0.4,-0.1,-1.1,-0.318,0.17,0.007,2.009,13.1,OFF,PAPER,0
24.4,MANUAL,IDLE,,0,0.0,2.105,-1.702,1.2,0.176,0.237,0.0,-0.3,-0.2,-0.9,0.183,0.271,0.128,2.011,12.79,OFF,PAPER,0
24.42,MANUAL,IDLE,,0,0.0,2.108,-1.697,1.2,0.166,0.241,0.0,-0.3,0.0,-0.8,-0.254,0.023,0.011,1.994,10.39,OFF,PAPER,0
24.44,MANUAL,IDLE,,0,0.0,2.112,-1.692,1.2,0.174,0.242,0.0,-0.5,-0.0,-0.8,0.027,-0.165,0.12,1.964,9.83,OFF,PAPER,0
24.46,MANUAL,IDLE,,0,0.0,2.115,-1.687,1.2,0.178,0.246,0.0,-0.4,-0.0,-0.6,-0.158,0.027,0.15,1.996,10.68,OFF,PAPER,0
24.48,MANUAL,IDLE,,0,0.0,2.119,-1.682,1.2,0.173,0.245,0.0,-0.4,0.0,-0.5,-0.332,0.247,0.093,2.027,18.19,OFF,PAPER,0
24.5,MANUAL,IDLE,,0,0.0,2.122,-1.677,1.2,0.175,0.245,0.0,-0.4,0.0,-0.3,-0.038,0.137,0.151,1.971,11.69,OFF,PAPER,0
24.52,MANUAL,IDLE,,0,0.0,2.126,-1.673,1.2,0.174,0.24,0.0,-0.5,0.2,-0.2,0.074,-0.144,0.078,1.99,9.61,OFF,PAPER,0
24.54,MANUAL,IDLE,,0,0.0,2.129,-1.668,1.2,0.174,0.241,0.0,-0.4,0.1,-0.2,-0.07,0.017,0.041,2.01,13.29,OFF,PAPER,0
24.56,MANUAL,IDLE,,0,0.0,2.133,-1.663,1.2,0.181,0.248,0.0,-0.2,0.1,-0.2,-0.089,-0.214,-0.006,1.967,7.17,OFF,PAPER,0
24.58,MANUAL,IDLE,,0,0.0,2.136,-1.658,1.2,0.183,0.253,0.0,-0.1,0.1,-0.2,-0.255,0.179,-0.013,1.992,10.03,OFF,PAPER,0
24.6,MANUAL,IDLE,,0,0.0,2.14,-1.653,1.2,0.182,0.25,0.0,-0.3,0.2,-0.2,-0.024,-0.081,0.02,1.981,7.88,OFF,PAPER,0
24.62,MANUAL,IDLE,,0,0.0,2.144,-1.648,1.2,0.187,0.253,0.0,-0.1,0.1,-0.2,0.114,-0.058,0.038,1.963,2.71,OFF,PAPER,0
24.64,MANUAL,IDLE,,0,0.0,2.147,-1.643,1.2,0.185,0.254,0.0,-0.1,0.2,-0.1,0.3,-0.176,0.108,2.015,13.13,OFF,PAPER,0
24.66,MANUAL,IDLE,,0,0.0,2.151,-1.638,1.2,0.185,0.252,0.0,-0.1,0.2,-0.1,-0.082,0.131,-0.165,1.971,7.79,OFF,PAPER,0
24.68,MANUAL,IDLE,,0,0.0,2.155,-1.633,1.2,0.19,0.247,0.0,-0.1,0.2,-0.2,-0.119,0.087,-0.008,1.973,12.22,OFF,PAPER,0
24.7,MANUAL,IDLE,,0,0.0,2.159,-1.628,1.2,0.19,0.246,0.0,-0.1,0.2,-0.3,-0.003,-0.173,-0.103,1.972,5.89,OFF,PAPER,0
24.72,MANUAL,IDLE,,0,0.0,2.162,-1.623,1.2,0.189,0.245,0.0,-0.2,0.1,-0.4,0.163,0.112,0.04,2.0,14.68,OFF,PAPER,0
24.74,MANUAL,IDLE,,0,0.0,2.166,-1.618,1.2,0.189,0.238,0.0,-0.3,0.1,-0.2,-0.393,-0.29,0.188,1.979,7.57,OFF,PAPER,0
24.76,MANUAL,IDLE,,0,0.0,2.17,-1.613,1.2,0.187,0.246,0.0,-0.2,0.2,-0.0,-0.001,0.086,0.093,1.996,13.08,OFF,PAPER,0
24.78,MANUAL,IDLE,,0,0.0,2.174,-1.608,1.2,0.191,0.249,0.0,-0.1,0.2,0.1,0.188,-0.218,0.106,1.996,10.87,OFF,PAPER,0
24.8,MANUAL,IDLE,,0,0.0,2.178,-1.603,1.2,0.192,0.247,0.0,-0.2,0.2,0.2,-0.402,0.342,0.05,1.98,8.59,OFF,PAPER,0
24.82,MANUAL,IDLE,,0,0.0,2.181,-1.598,1.2,0.188,0.249,0.0,-0.2,0.2,0.3,0.036,0.216,0.112,2.022,14.29,OFF,PAPER,0
24.84,MANUAL,IDLE,,0,0.0,2.185,-1.593,1.2,0.182,0.252,0.0,-0.1,0.4,0.4,-0.217,0.142,0.027,1.999,11.64,OFF,PAPER,0
24.86,MANUAL,IDLE,,0,0.0,2.189,-1.588,1.2,0.186,0.255,0.0,-0.1,0.4,0.4,0.202,-0.189,-0.012,1.97,8.73,OFF,PAPER,0
24.88,MANUAL,IDLE,,0,0.0,2.193,-1.583,1.2,0.188,0.26,0.0,0.0,0.4,0.3,0.25,0.091,-0.046,1.994,11.95,OFF,PAPER,0
24.9,MANUAL,IDLE,,0,0.0,2.196,-1.578,1.2,0.185,0.255,0.0,0.0,0.5,0.3,-0.299,-0.165,-0.061,1.963,6.42,OFF,PAPER,0
24.92,MANUAL,IDLE,,0,0.0,2.2,-1.573,1.2,0.19,0.253,0.0,0.0,0.3,0.2,-0.006,0.074,-0.09,1.99,15.08,OFF,PAPER,0
24.94,MANUAL,IDLE,,0,0.0,2.204,-1.568,1.2,0.187,0.242,0.0,-0.1,0.4,0.1,-0.004,0.07,-0.039,1.99,13.6,OFF,PAPER,0
24.96,MANUAL,IDLE,,0,0.0,2.208,-1.563,1.2,0.182,0.241,0.0,-0.1,0.5,0.0,-0.016,-0.041,-0.087,2.004,11.87,OFF,PAPER,0
24.98,MANUAL,IDLE,,0,0.0,2.211,-1.558,1.2,0.181,0.243,0.0,-0.1,0.5,-0.1,0.056,0.044,-0.022,1.976,11.36,OFF,PAPER,0
25.0,MANUAL,IDLE,,0,0.0,2.215,-1.554,1.2,0.18,0.244,0.0,-0.1,0.5,-0.1,-0.229,-0.029,-0.111,2.0,11.45,OFF,PAPER,0
25.02,MANUAL,IDLE,,0,0.0,2.218,-1.549,1.2,0.178,0.243,0.0,-0.1,0.6,-0.3,0.029,0.207,-0.069,1.97,10.87,OFF,PAPER,0
25.04,MANUAL,IDLE,,0,0.0,2.222,-1.544,1.2,0.176,0.243,0.0,-0.1,0.6,-0.4,-0.169,0.137,-0.105,1.972,12.56,OFF,PAPER,0
25.06,MANUAL,IDLE,,0,0.0,2.225,-1.539,1.2,0.181,0.245,0.0,-0.0,0.6,-0.4,0.344,-0.307,-0.005,1.966,4.99,OFF,PAPER,0
25.08,MANUAL,IDLE,,0,0.0,2.229,-1.534,1.2,0.182,0.242,0.0,-0.0,0.5,-0.4,0.302,0.249,0.03,1.976,12.86,OFF,PAPER,0
25.1,MANUAL,IDLE,,0,0.0,2.233,-1.529,1.2,0.184,0.24,0.0,-0.0,0.5,-0.3,0.151,-0.356,0.107,1.969,7.68,OFF,PAPER,0
25.12,MANUAL,IDLE,,0,0.0,2.236,-1.524,1.2,0.183,0.244,0.0,0.1,0.5,-0.2,0.119,-0.106,0.13,1.987,9.04,OFF,PAPER,0
25.14,MANUAL,IDLE,,0,0.0,2.24,-1.52,1.2,0.18,0.25,0.0,0.2,0.5,-0.0,0.053,-0.003,0.129,1.972,6.49,OFF,PAPER,0
25.16,MANUAL,IDLE,,0,0.0,2.244,-1.514,1.2,0.181,0.256,0.0,0.4,0.5,0.1,0.141,-0.113,0.073,1.991,10.91,OFF,PAPER,0
25.18,MANUAL,IDLE,,0,0.0,2.247,-1.509,1.2,0.18,0.261,0.0,0.5,0.5,0.1,0.172,-0.005,-0.071,2.015,15.44,OFF,PAPER,0
25.2,MANUAL,IDLE,,0,0.0,2.251,-1.504,1.2,0.18,0.26,0.0,0.4,0.5,0.1,0.078,-0.264,0.041,1.97,7.65,OFF,PAPER,0
25.22,MANUAL,IDLE,,0,0.0,2.254,-1.499,1.2,0.174,0.271,0.0,0.6,0.6,0.1,0.53,-0.259,-0.049,2.006,12.03,OFF,PAPER,0
25.24,MANUAL,IDLE,,0,0.0,2.258,-1.493,1.2,0.173,0.27,0.0,0.7,0.6,0.1,-0.126,0.143,0.057,2.013,14.63,OFF,PAPER,0
25.26,MANUAL,IDLE,,0,0.0,2.262,-1.488,1.2,0.181,0.267,0.0,0.5,0.5,0.2,0.016,0.319,0.014,1.979,11.96,OFF,PAPER,0
25.28,MANUAL,IDLE,,0,0.0,2.265,-1.483,1.2,0.184,0.261,0.0,0.4,0.6,0.1,-0.029,-0.071,-0.134,1.97,6.23,OFF,PAPER,0
25.3,MANUAL,IDLE,,0,0.0,2.269,-1.478,1.2,0.179,0.26,0.0,0.4,0.7,-0.0,0.242,-0.176,-0.096,2.012,13.2,OFF,PAPER,0
25.32,MANUAL,IDLE,,0,0.0,2.272,-1.472,1.2,0.181,0.272,0.0,0.6,0.7,-0.1,0.294,-0.155,-0.119,1.991,11.92,OFF,PAPER,0
25.34,MANUAL,IDLE,,0,0.0,2.276,-1.467,1.2,0.185,0.263,0.0,0.4,0.7,-0.2,0.275,-0.184,-0.148,1.999,13.29,OFF,PAPER,0
25.36,MANUAL,IDLE,,0,0.0,2.28,-1.462,1.2,0.184,0.267,0.0,0.4,0.7,-0.4,0.131,-0.079,-0.179,1.969,5.86,OFF,PAPER,0
25.38,MANUAL,IDLE,,0,0.0,2.283,-1.456,1.2,0.19,0.264,0.0,0.5,0.6,-0.6,-0.4,0.052,-0.091,2.005,14.14,OFF,PAPER,0
25.4,MANUAL,IDLE,,0,0.0,2.287,-1.451,1.2,0.189,0.259,0.0,0.4,0.6,-0.8,-0.144,-0.081,-0.226,1.971,9.37,OFF,PAPER,0
25.42,MANUAL,IDLE,,0,0.0,2.291,-1.446,1.2,0.202,0.261,0.0,0.3,0.4,-1.0,0.169,0.02,-0.121,1.978,12.1,OFF,PAPER,0
25.44,MANUAL,IDLE,,0,0.0,2.295,-1.441,1.2,0.196,0.257,0.0,0.3,0.5,-1.2,-0.162,0.194,-0.182,1.979,12.05,OFF,PAPER,0
25.46,MANUAL,IDLE,,0,0.0,2.299,-1.436,1.2,0.196,0.25,0.0,0.1,0.5,-1.4,0.017,0.452,-0.193,2.001,15.33,OFF,PAPER,0
25.48,MANUAL,IDLE,,0,0.0,2.303,-1.431,1.2,0.194,0.252,0.0,0.2,0.7,-1.5,0.031,-0.179,-0.136,1.987,10.34,OFF,PAPER,0
25.5,MANUAL,IDLE,,0,0.0,2.307,-1.426,1.2,0.197,0.254,0.0,0.3,0.5,-1.6,0.218,0.131,-0.088,1.98,7.79,OFF,PAPER,0
25.52,MANUAL,IDLE,,0,0.0,2.311,-1.421,1.2,0.205,0.241,0.0,0.2,0.4,-1.7,-0.35,-0.379,-0.047,1.971,10.77,OFF,PAPER,0
25.54,MANUAL,IDLE,,0,0.0,2.315,-1.416,1.2,0.205,0.233,0.0,0.0,0.4,-1.7,-0.01,-0.082,-0.03,2.013,13.39,OFF,PAPER,0
25.56,MANUAL,IDLE,,0,0.0,2.319,-1.411,1.2,0.213,0.23,0.0,0.0,0.2,-1.7,-0.006,-0.228,0.037,1.967,4.46,OFF,PAPER,0
25.58,MANUAL,IDLE,,0,0.0,2.323,-1.407,1.2,0.211,0.223,0.0,-0.1,0.3,-1.7,0.019,0.12,-0.024,1.988,10.19,OFF,PAPER,0
25.6,MANUAL,IDLE,,0,0.0,2.328,-1.402,1.2,0.208,0.222,0.0,-0.2,0.3,-1.7,-0.054,0.117,0.006,2.01,12.97,OFF,PAPER,0
25.62,MANUAL,IDLE,,0,0.0,2.332,-1.398,1.2,0.213,0.219,0.0,-0.3,0.2,-1.7,0.011,-0.183,0.051,1.971,5.47,OFF,PAPER,0
25.64,MANUAL,IDLE,,0,0.0,2.336,-1.393,1.2,0.217,0.228,0.0,-0.2,0.1,-1.6,0.247,0.144,0.022,2.01,18.79,OFF,PAPER,0
25.66,MANUAL,IDLE,,0,0.0,2.341,-1.389,1.2,0.221,0.223,0.0,-0.2,0.1,-1.6,-0.181,-0.334,0.051,1.979,7.72,OFF,PAPER,0
25.68,MANUAL,IDLE,,0,0.0,2.345,-1.385,1.2,0.228,0.221,0.0,-0.4,0.1,-1.5,0.001,-0.354,0.11,1.965,6.66,OFF,PAPER,0
25.7,MANUAL,IDLE,,0,0.0,2.35,-1.38,1.2,0.232,0.23,0.0,-0.2,-0.1,-1.4,0.13,0.181,0.078,2.004,15.28,OFF,PAPER,0
